Timestamp(ms),Current(uA),D0-D7
78430,9904.338,00000000
78440,9912.151,00000000
78450,9921.789,00000000
78460,9907.148,00000000
78470,9910.038,00000000
78480,9910.821,00000000
78490,9912.252,00000000
78500,9906.435,00000000
78510,9902.208,00000000
78520,9904.664,00000000
78530,9907.483,00000000
78540,9915.113,00000000
78550,9911.895,00000000
78560,9914.240,00000000
78570,9916.420,00000000
78580,9917.919,00000000
78590,9909.363,00000000
78600,9909.292,00000000
78610,9915.710,00000000
78620,9912.390,00000000
78630,9917.491,00000000
78640,9920.739,00000000
78650,9916.257,00000000
78660,9913.892,00000000
78670,9914.097,00000000
78680,9922.185,00000000
78690,9918.451,00000000
78700,9912.949,00000000
78710,9915.970,00000000
78720,9909.918,00000000
78730,9906.779,00000000
78740,9909.346,00000000
78750,9919.029,00000000
78760,9909.094,00000000
78770,9904.369,00000000
78780,9911.378,00000000
78790,9906.620,00000000
78800,9919.258,00000000
78810,9909.334,00000000
78820,9911.260,00000000
78830,9910.970,00000000
78840,9906.812,00000000
78850,9909.437,00000000
78860,9924.384,00000000
78870,9911.083,00000000
78880,9924.098,00000000
78890,9917.020,00000000
78900,9905.100,00000000
78910,9915.492,00000000
78920,9916.276,00000000
78930,9901.210,00000000
78940,9913.713,00000000
78950,9907.493,00000000
78960,9905.977,00000000
78970,9925.271,00000000
78980,9903.594,00000000
78990,9895.796,00000000
79000,9915.697,00000000
79010,9918.631,00000000
79020,9905.894,00000000
79030,9908.343,00000000
79040,9912.729,00000000
79050,9899.873,00000000
79060,9909.602,00000000
79070,9904.015,00000000
79080,9919.861,00000000
79090,9923.090,00000000
79100,9911.527,00000000
79110,9901.771,00000000
79120,9907.768,00000000
79130,9904.488,00000000
79140,9905.515,00000000
79150,9916.458,00000000
79160,9908.138,00000000
79170,9905.538,00000000
79180,9905.729,00000000
79190,9905.020,00000000
79200,9899.512,00000000
79210,9909.716,00000000
79220,9910.473,00000000
79230,9903.627,00000000
79240,9894.053,00000000
79250,9900.536,00000000
79260,9917.179,00000000
79270,9914.889,00000000
79280,9906.407,00000000
79290,9903.514,00000000
79300,9899.020,00000000
79310,9901.304,00000000
79320,9896.499,00000000
79330,9907.022,00000000
79340,9905.972,00000000
79350,9899.688,00000000
79360,9901.080,00000000
79370,9894.211,00000000
79380,9906.521,00000000
79390,9906.426,00000000
79400,9902.816,00000000
79410,9899.977,00000000
79420,9893.630,00000000
79430,9897.960,00000000
79440,9906.842,00000000
79450,9911.069,00000000
79460,9916.283,00000000
79470,9906.169,00000000
79480,9900.069,00000000
79490,9890.535,00000000
79500,9911.122,00000000
79510,9912.027,00000000
79520,9911.241,00000000
79530,9907.979,00000000
79540,9914.860,00000000
79550,9917.603,00000000
79560,9917.011,00000000
79570,9909.438,00000000
79580,9895.963,00000000
79590,9902.027,00000000
79600,9902.488,00000000
79610,9899.785,00000000
79620,9908.415,00000000
79630,9906.043,00000000
79640,9916.497,00000000
79650,9908.772,00000000
79660,9891.853,00000000
79670,9913.687,00000000
79680,9918.621,00000000
79690,9917.101,00000000
79700,9918.011,00000000
79710,9914.927,00000000
79720,9905.482,00000000
79730,9906.959,00000000
79740,9914.947,00000000
79750,9912.417,00000000
79760,9911.432,00000000
79770,9913.711,00000000
79780,9904.311,00000000
79790,9910.427,00000000
79800,9906.393,00000000
79810,9912.675,00000000
79820,9915.896,00000000
79830,9911.393,00000000
79840,9921.572,00000000
79850,9921.619,00000000
79860,9920.404,00000000
79870,9915.166,00000000
79880,9909.889,00000000
79890,9914.640,00000000
79900,9918.027,00000000
79910,9912.365,00000000
79920,9907.035,00000000
79930,9915.276,00000000
79940,9912.906,00000000
79950,9915.735,00000000
79960,9919.798,00000000
79970,9919.681,00000000
79980,9918.506,00000000
79990,9916.331,00000000
80000,9913.788,00000000
80010,9918.171,00000000
80020,9914.109,00000000
80030,9919.013,00000000
80040,9917.853,00000000
80050,9906.428,00000000
80060,9911.976,00000000
80070,9913.943,00000000
80080,9905.864,00000000
80090,9909.730,00000000
80100,9909.339,00000000
80110,9917.243,00000000
80120,9908.932,00000000
80130,9909.863,00000000
80140,9904.117,00000000
80150,9899.899,00000000
80160,9904.992,00000000
80170,9903.151,00000000
80180,9906.589,00000000
80190,9909.876,00000000
80200,9906.281,00000000
80210,9903.785,00000000
80220,9901.655,00000000
80230,9899.108,00000000
80240,9909.206,00000000
80250,9902.801,00000000
80260,9898.729,00000000
80270,9895.113,00000000
80280,9904.843,00000000
80290,9897.698,00000000
80300,9888.041,00000000
80310,9892.930,00000000
80320,9904.210,00000000
80330,9908.985,00000000
80340,9909.247,00000000
80350,9910.862,00000000
80360,9917.230,00000000
80370,9912.959,00000000
80380,9897.839,00000000
80390,9912.061,00000000
80400,9908.798,00000000
80410,9914.651,00000000
80420,9915.768,00000000
80430,9903.941,00000000
80440,9902.471,00000000
80450,9904.076,00000000
80460,9903.544,00000000
80470,9901.455,00000000
80480,9896.156,00000000
80490,9906.653,00000000
80500,9900.773,00000000
80510,9907.297,00000000
80520,9909.147,00000000
80530,9912.584,00000000
80540,9915.788,00000000
80550,9902.321,00000000
80560,9901.921,00000000
80570,9904.319,00000000
80580,9911.515,00000000
80590,9912.186,00000000
80600,9907.018,00000000
80610,9900.096,00000000
80620,9905.552,00000000
80630,9903.336,00000000
80640,9894.805,00000000
80650,9900.538,00000000
80660,9899.691,00000000
80670,9904.543,00000000
80680,9897.771,00000000
80690,9905.019,00000000
80700,9908.945,00000000
80710,9899.760,00000000
80720,9915.042,00000000
80730,9911.587,00000000
80740,9907.437,00000000
80750,9893.887,00000000
80760,9894.026,00000000
80770,9894.325,00000000
80780,9900.999,00000000
80790,9898.370,00000000
80800,9894.125,00000000
80810,9912.624,00000000
80820,9910.602,00000000
80830,9911.367,00000000
80840,9909.122,00000000
80850,9905.617,00000000
80860,9900.913,00000000
80870,9904.536,00000000
80880,9905.700,00000000
80890,9908.170,00000000
80900,9913.524,00000000
80910,9903.219,00000000
80920,9910.559,00000000
80930,9904.262,00000000
80940,9902.331,00000000
80950,9902.472,00000000
80960,9908.687,00000000
80970,9916.302,00000000
80980,9924.055,00000000
80990,9925.496,00000000
81000,9918.389,00000000
81010,9913.590,00000000
81020,9904.085,00000000
81030,9904.590,00000000
81040,9893.310,00000000
81050,9898.047,00000000
81060,9905.575,00000000
81070,9910.287,00000000
81080,9917.977,00000000
81090,9912.298,00000000
81100,9903.720,00000000
81110,9913.264,00000000
81120,9919.104,00000000
81130,9905.197,00000000
81140,9892.025,00000000
81150,9910.857,00000000
81160,9900.195,00000000
81170,9902.308,00000000
81180,9904.424,00000000
81190,9909.560,00000000
81200,9914.704,00000000
81210,9915.840,00000000
81220,9899.646,00000000
81230,9901.357,00000000
81240,9896.691,00000000
81250,9898.031,00000000
81260,9890.360,00000000
81270,9905.143,00000000
81280,9910.173,00000000
81290,9893.334,00000000
81300,9898.128,00000000
81310,9893.268,00000000
81320,9890.697,00000000
81330,9891.321,00000000
81340,9887.769,00000000
81350,9898.065,00000000
81360,9894.997,00000000
81370,9895.510,00000000
81380,9894.087,00000000
81390,9894.482,00000000
81400,9904.977,00000000
81410,9893.695,00000000
81420,9905.640,00000000
81430,9892.396,00000000
81440,9905.586,00000000
81450,9895.798,00000000
81460,9907.739,00000000
81470,9906.217,00000000
81480,9913.532,00000000
81490,9909.315,00000000
81500,9895.328,00000000
81510,9897.582,00000000
81520,9910.166,00000000
81530,9900.349,00000000
81540,9894.255,00000000
81550,9902.622,00000000
81560,9912.862,00000000
81570,9904.105,00000000
81580,9887.076,00000000
81590,9895.838,00000000
81600,9898.115,00000000
81610,9911.233,00000000
81620,9903.624,00000000
81630,9908.262,00000000
81640,9915.342,00000000
81650,9912.440,00000000
81660,9916.313,00000000
81670,9917.439,00000000
81680,9912.655,00000000
81690,9918.543,00000000
81700,9913.107,00000000
81710,9909.000,00000000
81720,9910.604,00000000
81730,9907.097,00000000
81740,9900.848,00000000
81750,9904.042,00000000
81760,9909.293,00000000
81770,9906.330,00000000
81780,9896.193,00000000
81790,9900.298,00000000
81800,9909.977,00000000
81810,9914.562,00000000
81820,9921.825,00000000
81830,9912.044,00000000
81840,9922.989,00000000
81850,9908.069,00000000
81860,9903.281,00000000
81870,9899.074,00000000
81880,9906.961,00000000
81890,9910.271,00000000
81900,9897.341,00000000
81910,9902.638,00000000
81920,9904.163,00000000
81930,9901.874,00000000
81940,9900.563,00000000
81950,9902.114,00000000
81960,9903.478,00000000
81970,9904.729,00000000
81980,9902.325,00000000
81990,9913.914,00000000
82000,9924.024,00000000
82010,9910.511,00000000
82020,9912.303,00000000
82030,9897.828,00000000
82040,9903.372,00000000
82050,9906.455,00000000
82060,9902.627,00000000
82070,9900.346,00000000
82080,9897.536,00000000
82090,9897.455,00000000
82100,9903.908,00000000
82110,9901.783,00000000
82120,9909.737,00000000
82130,9898.026,00000000
82140,9895.299,00000000
82150,9902.551,00000000
82160,9893.880,00000000
82170,9895.673,00000000
82180,9895.519,00000000
82190,9892.711,00000000
82200,9899.118,00000000
82210,9899.985,00000000
82220,9898.806,00000000
82230,9902.054,00000000
82240,9906.725,00000000
82250,9909.696,00000000
82260,9917.575,00000000
82270,9907.223,00000000
82280,9903.396,00000000
82290,9910.109,00000000
82300,9911.405,00000000
82310,9914.674,00000000
82320,9901.649,00000000
82330,9910.469,00000000
82340,9897.165,00000000
82350,9904.567,00000000
82360,9902.593,00000000
82370,9895.052,00000000
82380,9906.184,00000000
82390,9904.135,00000000
82400,9910.337,00000000
82410,9930.049,00000000
82420,9927.709,00000000
82430,9925.458,00000000
82440,9915.107,00000000
82450,9914.432,00000000
82460,9907.229,00000000
82470,9913.105,00000000
82480,9922.522,00000000
82490,9909.114,00000000
82500,9910.864,00000000
82510,9914.202,00000000
82520,9905.893,00000000
82530,9909.897,00000000
82540,9916.486,00000000
82550,9915.364,00000000
82560,9922.047,00000000
82570,9919.797,00000000
82580,9924.593,00000000
82590,9916.921,00000000
82600,9913.968,00000000
82610,9924.766,00000000
82620,9922.796,00000000
82630,9917.733,00000000
82640,9914.466,00000000
82650,9913.074,00000000
82660,9916.763,00000000
82670,9921.068,00000000
82680,9919.968,00000000
82690,9918.488,00000000
82700,9921.942,00000000
82710,9920.851,00000000
82720,9925.086,00000000
82730,9925.797,00000000
82740,9934.358,00000000
82750,9927.240,00000000
82760,9945.251,00000000
82770,9949.512,00000000
82780,9944.829,00000000
82790,9959.141,00000000
82800,9960.996,00000000
82810,9959.896,00000000
82820,9981.154,00000000
82830,9992.750,00000000
82840,9995.919,00000000
82850,9998.308,00000000
82860,10004.931,00000000
82870,10010.134,00000000
82880,10001.668,00000000
82890,10009.370,00000000
82900,10004.375,00000000
82910,10008.232,00000000
82920,10014.229,00000000
82930,10013.433,00000000
82940,10027.398,00000000
82950,10019.922,00000000
82960,10013.176,00000000
82970,10019.609,00000000
82980,10018.511,00000000
82990,10006.727,00000000
83000,10010.433,00000000
83010,10010.813,00000000
83020,10009.425,00000000
83030,10015.682,00000000
83040,10004.680,00000000
83050,9986.783,00000000
83060,9996.642,00000000
83070,9996.914,00000000
83080,9988.673,00000000
83090,9974.572,00000000
83100,9976.647,00000000
83110,9980.018,00000000
83120,9979.469,00000000
83130,9964.338,00000000
83140,9976.733,00000000
83150,9970.884,00000000
83160,9973.420,00000000
83170,9966.573,00000000
83180,9959.552,00000000
83190,9956.536,00000000
83200,9950.229,00000000
83210,9951.779,00000000
83220,9939.493,00000000
83230,9948.187,00000000
83240,9957.250,00000000
83250,9965.670,00000000
83260,9964.585,00000000
83270,9955.017,00000000
83280,9945.373,00000000
83290,9938.522,00000000
83300,9937.117,00000000
83310,9935.165,00000000
83320,9940.613,00000000
83330,9952.454,00000000
83340,9948.861,00000000
83350,9927.841,00000000
83360,9928.134,00000000
83370,9921.647,00000000
83380,9926.847,00000000
83390,9937.016,00000000
83400,9933.321,00000000
83410,9932.313,00000000
83420,9930.848,00000000
83430,9930.923,00000000
83440,9926.503,00000000
83450,9918.993,00000000
83460,9919.335,00000000
83470,9921.231,00000000
83480,9915.413,00000000
83490,9928.472,00000000
83500,9922.851,00000000
83510,9928.284,00000000
83520,9931.658,00000000
83530,9941.094,00000000
83540,9934.088,00000000
83550,9939.676,00000000
83560,9927.233,00000000
83570,9933.000,00000000
83580,9938.435,00000000
83590,9936.874,00000000
83600,9922.838,00000000
83610,9920.375,00000000
83620,9926.542,00000000
83630,9930.525,00000000
83640,9931.766,00000000
83650,9919.247,00000000
83660,9903.422,00000000
83670,9929.831,00000000
83680,9917.021,00000000
83690,9909.384,00000000
83700,9909.545,00000000
83710,9928.353,00000000
83720,9917.462,00000000
83730,9926.553,00000000
83740,9919.114,00000000
83750,9925.279,00000000
83760,9925.090,00000000
83770,9920.680,00000000
83780,9910.543,00000000
83790,9922.394,00000000
83800,9933.584,00000000
83810,9927.760,00000000
83820,9925.011,00000000
83830,9914.786,00000000
83840,9925.622,00000000
83850,9927.391,00000000
83860,9918.947,00000000
83870,9921.911,00000000
83880,9914.357,00000000
83890,9919.467,00000000
83900,9923.225,00000000
83910,9929.075,00000000
83920,9936.900,00000000
83930,9926.894,00000000
83940,9911.320,00000000
83950,9910.201,00000000
83960,9918.877,00000000
83970,9929.458,00000000
83980,9933.053,00000000
83990,9928.628,00000000
84000,9910.458,00000000
84010,9923.105,00000000
84020,9930.762,00000000
84030,9923.637,00000000
84040,9926.022,00000000
84050,9919.679,00000000
84060,9925.403,00000000
84070,9939.405,00000000
84080,9931.251,00000000
84090,9926.981,00000000
84100,9932.569,00000000
84110,9926.983,00000000
84120,9926.149,00000000
84130,9916.088,00000000
84140,9915.885,00000000
84150,9913.060,00000000
84160,9906.945,00000000
84170,9908.532,00000000
84180,9918.088,00000000
84190,9916.820,00000000
84200,9908.392,00000000
84210,9916.775,00000000
84220,9906.634,00000000
84230,9900.521,00000000
84240,9900.860,00000000
84250,9895.376,00000000
84260,9912.228,00000000
84270,9905.616,00000000
84280,9909.987,00000000
84290,9921.135,00000000
84300,9912.222,00000000
84310,9916.492,00000000
84320,9913.240,00000000
84330,9924.511,00000000
84340,9920.227,00000000
84350,9922.479,00000000
84360,9921.484,00000000
84370,9923.582,00000000
84380,9915.377,00000000
84390,9910.308,00000000
84400,9917.277,00000000
84410,9924.255,00000000
84420,9914.117,00000000
84430,9919.459,00000000
84440,9918.739,00000000
84450,9903.237,00000000
84460,9911.751,00000000
84470,9917.280,00000000
84480,9911.833,00000000
84490,9911.122,00000000
84500,9906.900,00000000
84510,9901.842,00000000
84520,9908.428,00000000
84530,9903.839,00000000
84540,9925.099,00000000
84550,9919.099,00000000
84560,9926.238,00000000
84570,9927.697,00000000
84580,9917.782,00000000
84590,9918.280,00000000
84600,9911.904,00000000
84610,9914.993,00000000
84620,9912.814,00000000
84630,9913.460,00000000
84640,9912.263,00000000
84650,9924.788,00000000
84660,9922.810,00000000
84670,9918.365,00000000
84680,9921.985,00000000
84690,9910.025,00000000
84700,9917.770,00000000
84710,9915.989,00000000
84720,9914.381,00000000
84730,9923.555,00000000
84740,9922.205,00000000
84750,9914.867,00000000
84760,9917.828,00000000
84770,9920.992,00000000
84780,9918.251,00000000
84790,9918.060,00000000
84800,9915.145,00000000
84810,9931.082,00000000
84820,9921.570,00000000
84830,9927.046,00000000
84840,9917.347,00000000
84850,9926.846,00000000
84860,9926.317,00000000
84870,9936.754,00000000
84880,9928.623,00000000
84890,9934.828,00000000
84900,9914.416,00000000
84910,9924.097,00000000
84920,9921.362,00000000
84930,9924.482,00000000
84940,9917.118,00000000
84950,9925.414,00000000
84960,9926.238,00000000
84970,9932.021,00000000
84980,9927.372,00000000
84990,9931.875,00000000
85000,9929.138,00000000
85010,9928.908,00000000
85020,9939.474,00000000
85030,9932.769,00000000
85040,9927.057,00000000
85050,9929.495,00000000
85060,9933.966,00000000
85070,9933.786,00000000
85080,9937.849,00000000
85090,9928.474,00000000
85100,9925.845,00000000
